rater_id,dialog_name,dialog_id,item,score
529,12,55,q7,4
532,12,55,q7,5
542,12,55,q7,3
549,12,55,q7,2
562,12,55,q7,2
566,12,55,q7,6
570,12,55,q7,4
575,12,55,q7,5
112,12,55,q8,6
15,12,55,q8,4
167,12,55,q8,5
178,12,55,q8,6
189,12,55,q8,7
208,12,55,q8,4
324,12,55,q8,5
396,12,55,q8,5
402,12,55,q8,3
458,12,55,q8,5
460,12,55,q8,5
465,12,55,q8,5
472,12,55,q8,6
479,12,55,q8,2
483,12,55,q8,7
484,12,55,q8,4
491,12,55,q8,5
492,12,55,q8,5
494,12,55,q8,3
495,12,55,q8,7
498,12,55,q8,4
500,12,55,q8,6
502,12,55,q8,6
512,12,55,q8,4
513,12,55,q8,5
514,12,55,q8,6
523,12,55,q8,4
526,12,55,q8,3
529,12,55,q8,4
532,12,55,q8,4
542,12,55,q8,2
549,12,55,q8,2
562,12,55,q8,2
566,12,55,q8,6
570,12,55,q8,4
575,12,55,q8,5
112,12,55,q9,6
15,12,55,q9,4
167,12,55,q9,5
178,12,55,q9,5
189,12,55,q9,6
208,12,55,q9,4
324,12,55,q9,5
396,12,55,q9,4
402,12,55,q9,4
458,12,55,q9,4
460,12,55,q9,5
465,12,55,q9,5
472,12,55,q9,7
479,12,55,q9,5
483,12,55,q9,6
484,12,55,q9,4
491,12,55,q9,6
492,12,55,q9,4
494,12,55,q9,4
495,12,55,q9,7
498,12,55,q9,5
500,12,55,q9,6
502,12,55,q9,6
512,12,55,q9,4
513,12,55,q9,5
514,12,55,q9,6
523,12,55,q9,4
526,12,55,q9,5
529,12,55,q9,5
532,12,55,q9,6
542,12,55,q9,4
549,12,55,q9,7
562,12,55,q9,4
566,12,55,q9,6
570,12,55,q9,4
575,12,55,q9,5
112,13,54,q1,6
15,13,54,q1,6
167,13,54,q1,5
178,13,54,q1,6
189,13,54,q1,7
208,13,54,q1,5
324,13,54,q1,5
396,13,54,q1,5
402,13,54,q1,4
458,13,54,q1,5
460,13,54,q1,5
465,13,54,q1,4
472,13,54,q1,6
479,13,54,q1,2
483,13,54,q1,7
484,13,54,q1,5
491,13,54,q1,6
492,13,54,q1,7
494,13,54,q1,4
495,13,54,q1,3
498,13,54,q1,5
500,13,54,q1,6
502,13,54,q1,5
512,13,54,q1,4
513,13,54,q1,4
514,13,54,q1,5
523,13,54,q1,4
526,13,54,q1,2
529,13,54,q1,4
532,13,54,q1,5
542,13,54,q1,4
549,13,54,q1,7
562,13,54,q1,2
566,13,54,q1,6
570,13,54,q1,5
575,13,54,q1,4
112,13,54,q2,6
15,13,54,q2,6
167,13,54,q2,5
178,13,54,q2,7
189,13,54,q2,6
208,13,54,q2,5
324,13,54,q2,5
396,13,54,q2,5
402,13,54,q2,4
458,13,54,q2,6
460,13,54,q2,4
465,13,54,q2,5
472,13,54,q2,7
479,13,54,q2,3
483,13,54,q2,7
484,13,54,q2,5
491,13,54,q2,5
492,13,54,q2,7
494,13,54,q2,3
495,13,54,q2,6
498,13,54,q2,5
500,13,54,q2,6
502,13,54,q2,5
512,13,54,q2,5
513,13,54,q2,5
514,13,54,q2,7
523,13,54,q2,4
526,13,54,q2,3
529,13,54,q2,5
532,13,54,q2,6
542,13,54,q2,4
549,13,54,q2,7
562,13,54,q2,4
566,13,54,q2,6
570,13,54,q2,5
575,13,54,q2,4
112,13,54,q3,6
15,13,54,q3,5
167,13,54,q3,4
178,13,54,q3,6
189,13,54,q3,7
208,13,54,q3,5
324,13,54,q3,5
396,13,54,q3,6
402,13,54,q3,4
458,13,54,q3,6
460,13,54,q3,5
465,13,54,q3,4
472,13,54,q3,7
479,13,54,q3,2
483,13,54,q3,7
484,13,54,q3,5
491,13,54,q3,6
492,13,54,q3,7
494,13,54,q3,4
495,13,54,q3,2
498,13,54,q3,4
500,13,54,q3,6
502,13,54,q3,5
512,13,54,q3,5
513,13,54,q3,5
514,13,54,q3,5
523,13,54,q3,4
526,13,54,q3,4
529,13,54,q3,5
532,13,54,q3,6
542,13,54,q3,5
549,13,54,q3,7
562,13,54,q3,3
566,13,54,q3,5
570,13,54,q3,5
575,13,54,q3,4
112,13,54,q4,6
15,13,54,q4,5
167,13,54,q4,4
178,13,54,q4,7
189,13,54,q4,7
208,13,54,q4,5
324,13,54,q4,5
396,13,54,q4,5
402,13,54,q4,4
458,13,54,q4,4
460,13,54,q4,4
465,13,54,q4,4
472,13,54,q4,6
479,13,54,q4,1
483,13,54,q4,7
484,13,54,q4,4
491,13,54,q4,6
492,13,54,q4,6
494,13,54,q4,4
495,13,54,q4,4
498,13,54,q4,5
500,13,54,q4,6
502,13,54,q4,5
512,13,54,q4,4
513,13,54,q4,4
514,13,54,q4,5
523,13,54,q4,4
526,13,54,q4,3
529,13,54,q4,5
532,13,54,q4,5
542,13,54,q4,4
549,13,54,q4,7
562,13,54,q4,2
566,13,54,q4,5
570,13,54,q4,4
575,13,54,q4,3
112,13,54,q5,6
15,13,54,q5,5
167,13,54,q5,3
178,13,54,q5,7
189,13,54,q5,7
208,13,54,q5,3
324,13,54,q5,5
396,13,54,q5,4
402,13,54,q5,4
458,13,54,q5,4
460,13,54,q5,4
465,13,54,q5,4
472,13,54,q5,6
479,13,54,q5,2
483,13,54,q5,7
484,13,54,q5,5
491,13,54,q5,6
492,13,54,q5,6
494,13,54,q5,2
495,13,54,q5,3
498,13,54,q5,4
500,13,54,q5,6
502,13,54,q5,5
512,13,54,q5,5
513,13,54,q5,5
514,13,54,q5,6
523,13,54,q5,4
526,13,54,q5,3
529,13,54,q5,6
532,13,54,q5,5
542,13,54,q5,3
549,13,54,q5,7
562,13,54,q5,3
566,13,54,q5,6
570,13,54,q5,5
575,13,54,q5,3
112,13,54,q6,6
15,13,54,q6,5
167,13,54,q6,4
178,13,54,q6,7
189,13,54,q6,7
208,13,54,q6,4
324,13,54,q6,6
396,13,54,q6,6
402,13,54,q6,4
458,13,54,q6,5
460,13,54,q6,5
465,13,54,q6,4
472,13,54,q6,7
479,13,54,q6,4
483,13,54,q6,7
484,13,54,q6,5
491,13,54,q6,7
492,13,54,q6,6
494,13,54,q6,4
495,13,54,q6,6
498,13,54,q6,5
500,13,54,q6,6
502,13,54,q6,5
512,13,54,q6,5
513,13,54,q6,6
514,13,54,q6,7
523,13,54,q6,4
526,13,54,q6,4
529,13,54,q6,6
532,13,54,q6,6
542,13,54,q6,4
549,13,54,q6,7
562,13,54,q6,5
566,13,54,q6,6
570,13,54,q6,5
575,13,54,q6,4
112,13,54,q7,6
15,13,54,q7,5
167,13,54,q7,3
178,13,54,q7,7
189,13,54,q7,7
208,13,54,q7,4
324,13,54,q7,5
396,13,54,q7,5
402,13,54,q7,4
458,13,54,q7,5
460,13,54,q7,4
465,13,54,q7,4
472,13,54,q7,6
479,13,54,q7,3
483,13,54,q7,7
484,13,54,q7,5
491,13,54,q7,5
492,13,54,q7,7
494,13,54,q7,2
495,13,54,q7,3
498,13,54,q7,4
500,13,54,q7,6
502,13,54,q7,5
512,13,54,q7,5
513,13,54,q7,5
514,13,54,q7,6
523,13,54,q7,4
526,13,54,q7,4
529,13,54,q7,5
532,13,54,q7,5
542,13,54,q7,4
549,13,54,q7,7
562,13,54,q7,4
566,13,54,q7,6
570,13,54,q7,5
575,13,54,q7,4
112,13,54,q8,6
15,13,54,q8,5
167,13,54,q8,3
178,13,54,q8,7
189,13,54,q8,7
208,13,54,q8,3
324,13,54,q8,5
396,13,54,q8,5
402,13,54,q8,4
458,13,54,q8,4
460,13,54,q8,5
465,13,54,q8,4
472,13,54,q8,7
479,13,54,q8,1
483,13,54,q8,7
484,13,54,q8,5
491,13,54,q8,6
492,13,54,q8,6
494,13,54,q8,4
495,13,54,q8,1
498,13,54,q8,4
500,13,54,q8,6
502,13,54,q8,5
512,13,54,q8,5
513,13,54,q8,4
514,13,54,q8,6
523,13,54,q8,4
526,13,54,q8,3
529,13,54,q8,5
532,13,54,q8,6
542,13,54,q8,4
549,13,54,q8,7
562,13,54,q8,4
566,13,54,q8,6
570,13,54,q8,5
575,13,54,q8,3
112,13,54,q9,6
15,13,54,q9,5
167,13,54,q9,5
178,13,54,q9,7
189,13,54,q9,7
208,13,54,q9,5
324,13,54,q9,5
396,13,54,q9,5
402,13,54,q9,4
458,13,54,q9,4
460,13,54,q9,4
465,13,54,q9,5
472,13,54,q9,7
479,13,54,q9,5
483,13,54,q9,7
484,13,54,q9,5
491,13,54,q9,6
492,13,54,q9,6
494,13,54,q9,2
495,13,54,q9,4
498,13,54,q9,5
500,13,54,q9,6
502,13,54,q9,5
512,13,54,q9,5
513,13,54,q9,5
514,13,54,q9,6
523,13,54,q9,4
526,13,54,q9,4
529,13,54,q9,5
532,13,54,q9,6
542,13,54,q9,3
549,13,54,q9,7
562,13,54,q9,4
566,13,54,q9,6
570,13,54,q9,5
575,13,54,q9,4
112,14,53,q1,6
15,14,53,q1,5
167,14,53,q1,4
178,14,53,q1,6
189,14,53,q1,7
208,14,53,q1,4
324,14,53,q1,6
396,14,53,q1,4
402,14,53,q1,4
458,14,53,q1,6
460,14,53,q1,4
465,14,53,q1,5
472,14,53,q1,5
479,14,53,q1,5
483,14,53,q1,7
484,14,53,q1,6
491,14,53,q1,5
492,14,53,q1,5
494,14,53,q1,4
495,14,53,q1,4
498,14,53,q1,4
500,14,53,q1,4
502,14,53,q1,4
512,14,53,q1,4
513,14,53,q1,5
514,14,53,q1,6
523,14,53,q1,4
526,14,53,q1,4
529,14,53,q1,5
532,14,53,q1,5
542,14,53,q1,5
549,14,53,q1,4
562,14,53,q1,2
566,14,53,q1,6
570,14,53,q1,4
575,14,53,q1,4
112,14,53,q2,6
15,14,53,q2,5
167,14,53,q2,5
178,14,53,q2,5
189,14,53,q2,6
208,14,53,q2,3
324,14,53,q2,5
396,14,53,q2,6
402,14,53,q2,4
458,14,53,q2,6
460,14,53,q2,4
465,14,53,q2,5
472,14,53,q2,6
479,14,53,q2,6
483,14,53,q2,6
484,14,53,q2,6
491,14,53,q2,4
492,14,53,q2,5
494,14,53,q2,3
495,14,53,q2,4
498,14,53,q2,4
500,14,53,q2,4
502,14,53,q2,5
512,14,53,q2,3
513,14,53,q2,5
514,14,53,q2,5
523,14,53,q2,4
526,14,53,q2,3
529,14,53,q2,6
532,14,53,q2,5
542,14,53,q2,5
549,14,53,q2,4
562,14,53,q2,3
566,14,53,q2,6
570,14,53,q2,5
575,14,53,q2,4
112,14,53,q3,6
15,14,53,q3,5
167,14,53,q3,4
178,14,53,q3,6
189,14,53,q3,6
208,14,53,q3,3
324,14,53,q3,6
396,14,53,q3,4
402,14,53,q3,3
458,14,53,q3,4
460,14,53,q3,4
465,14,53,q3,4
472,14,53,q3,5
479,14,53,q3,5
483,14,53,q3,7
484,14,53,q3,6
491,14,53,q3,4
492,14,53,q3,5
494,14,53,q3,4
495,14,53,q3,5
498,14,53,q3,4
500,14,53,q3,3
502,14,53,q3,5
512,14,53,q3,4
513,14,53,q3,5
514,14,53,q3,5
523,14,53,q3,4
526,14,53,q3,5
529,14,53,q3,6
532,14,53,q3,5
542,14,53,q3,5
549,14,53,q3,4
562,14,53,q3,2
566,14,53,q3,6
570,14,53,q3,5
575,14,53,q3,3
112,14,53,q4,6
15,14,53,q4,4
167,14,53,q4,4
178,14,53,q4,6
189,14,53,q4,7
208,14,53,q4,4
324,14,53,q4,6
396,14,53,q4,4
402,14,53,q4,3
458,14,53,q4,5
460,14,53,q4,4
465,14,53,q4,4
472,14,53,q4,5
479,14,53,q4,4
483,14,53,q4,7
484,14,53,q4,5
491,14,53,q4,4
492,14,53,q4,5
494,14,53,q4,4
495,14,53,q4,5
498,14,53,q4,4
500,14,53,q4,3
502,14,53,q4,4
512,14,53,q4,3
513,14,53,q4,4
514,14,53,q4,5
523,14,53,q4,4
526,14,53,q4,4
529,14,53,q4,5
532,14,53,q4,5
542,14,53,q4,4
549,14,53,q4,2
562,14,53,q4,2
566,14,53,q4,6
570,14,53,q4,4
575,14,53,q4,3
112,14,53,q5,6
15,14,53,q5,4
167,14,53,q5,3
178,14,53,q5,6
189,14,53,q5,7
208,14,53,q5,3
324,14,53,q5,6
396,14,53,q5,4
402,14,53,q5,2
458,14,53,q5,5
460,14,53,q5,4
465,14,53,q5,4
472,14,53,q5,4
479,14,53,q5,4
483,14,53,q5,7
484,14,53,q5,5
491,14,53,q5,3
492,14,53,q5,4
494,14,53,q5,2
495,14,53,q5,3
498,14,53,q5,3
500,14,53,q5,3
502,14,53,q5,4
512,14,53,q5,3
513,14,53,q5,4
514,14,53,q5,5
523,14,53,q5,4
526,14,53,q5,3
529,14,53,q5,6
532,14,53,q5,4
542,14,53,q5,4
549,14,53,q5,4
562,14,53,q5,2
566,14,53,q5,7
570,14,53,q5,5
575,14,53,q5,3
112,14,53,q6,6
15,14,53,q6,5
167,14,53,q6,4
178,14,53,q6,6
189,14,53,q6,7
208,14,53,q6,4
324,14,53,q6,5
396,14,53,q6,5
402,14,53,q6,4
458,14,53,q6,5
460,14,53,q6,5
465,14,53,q6,4
472,14,53,q6,6
479,14,53,q6,5
483,14,53,q6,7
484,14,53,q6,6
491,14,53,q6,4
492,14,53,q6,4
494,14,53,q6,4
495,14,53,q6,4
498,14,53,q6,4
500,14,53,q6,3
502,14,53,q6,5
512,14,53,q6,4
513,14,53,q6,5
514,14,53,q6,5
523,14,53,q6,4
526,14,53,q6,4
529,14,53,q6,5
532,14,53,q6,5
542,14,53,q6,4
549,14,53,q6,4
562,14,53,q6,3
566,14,53,q6,7
570,14,53,q6,5
575,14,53,q6,4
112,14,53,q7,6
15,14,53,q7,5
167,14,53,q7,4
178,14,53,q7,5
189,14,53,q7,6
208,14,53,q7,3
324,14,53,q7,5
396,14,53,q7,4
402,14,53,q7,3
458,14,53,q7,4
460,14,53,q7,4
465,14,53,q7,4
472,14,53,q7,4
479,14,53,q7,4
483,14,53,q7,7
484,14,53,q7,6
491,14,53,q7,3
492,14,53,q7,5
494,14,53,q7,4
495,14,53,q7,4
498,14,53,q7,3
500,14,53,q7,3
502,14,53,q7,4
512,14,53,q7,3
513,14,53,q7,5
514,14,53,q7,5
523,14,53,q7,4
526,14,53,q7,4
529,14,53,q7,5
532,14,53,q7,4
542,14,53,q7,4
549,14,53,q7,1
562,14,53,q7,3
566,14,53,q7,7
570,14,53,q7,5
575,14,53,q7,4
112,14,53,q8,6
15,14,53,q8,4
167,14,53,q8,3
178,14,53,q8,5
189,14,53,q8,6
208,14,53,q8,4
324,14,53,q8,6
396,14,53,q8,4
402,14,53,q8,3
458,14,53,q8,5
460,14,53,q8,4
465,14,53,q8,4
472,14,53,q8,4
479,14,53,q8,1
483,14,53,q8,7
484,14,53,q8,6
491,14,53,q8,3
492,14,53,q8,4
494,14,53,q8,4
495,14,53,q8,4
498,14,53,q8,3
500,14,53,q8,3
502,14,53,q8,5
512,14,53,q8,3
513,14,53,q8,5
514,14,53,q8,5
523,14,53,q8,4
526,14,53,q8,4
529,14,53,q8,5
532,14,53,q8,4
542,14,53,q8,4
549,14,53,q8,1
562,14,53,q8,3
566,14,53,q8,7
570,14,53,q8,4
575,14,53,q8,3
112,14,53,q9,6
15,14,53,q9,5
167,14,53,q9,5
178,14,53,q9,5
189,14,53,q9,7
208,14,53,q9,4
324,14,53,q9,6
396,14,53,q9,5
402,14,53,q9,4
458,14,53,q9,6
460,14,53,q9,4
465,14,53,q9,5
472,14,53,q9,6
479,14,53,q9,5
483,14,53,q9,7
484,14,53,q9,6
491,14,53,q9,4
492,14,53,q9,6
494,14,53,q9,4
495,14,53,q9,4
498,14,53,q9,4
500,14,53,q9,4
502,14,53,q9,4
512,14,53,q9,4
513,14,53,q9,5
514,14,53,q9,5
523,14,53,q9,4
526,14,53,q9,5
529,14,53,q9,6
532,14,53,q9,5
542,14,53,q9,4
549,14,53,q9,2
562,14,53,q9,3
566,14,53,q9,7
570,14,53,q9,5
575,14,53,q9,4
112,15,52,q1,6
15,15,52,q1,6
167,15,52,q1,5
178,15,52,q1,6
189,15,52,q1,7
208,15,52,q1,6
324,15,52,q1,6
396,15,52,q1,4
402,15,52,q1,5
458,15,52,q1,4
460,15,52,q1,5
465,15,52,q1,5
472,15,52,q1,6
479,15,52,q1,1
483,15,52,q1,6
484,15,52,q1,5
491,15,52,q1,4
492,15,52,q1,5
494,15,52,q1,6
495,15,52,q1,7
498,15,52,q1,4
500,15,52,q1,6
502,15,52,q1,5
512,15,52,q1,5
513,15,52,q1,4
514,15,52,q1,5
523,15,52,q1,4
526,15,52,q1,4
529,15,52,q1,5
532,15,52,q1,4
542,15,52,q1,5
549,15,52,q1,4
562,15,52,q1,3
566,15,52,q1,5
570,15,52,q1,3
575,15,52,q1,5
112,15,52,q2,6
15,15,52,q2,5
167,15,52,q2,5
178,15,52,q2,6
189,15,52,q2,6
208,15,52,q2,5
324,15,52,q2,5
396,15,52,q2,5
402,15,52,q2,6
458,15,52,q2,5
460,15,52,q2,5
465,15,52,q2,5
472,15,52,q2,6
479,15,52,q2,4
483,15,52,q2,7
484,15,52,q2,5
491,15,52,q2,4
492,15,52,q2,4
494,15,52,q2,5
495,15,52,q2,7
498,15,52,q2,5
500,15,52,q2,6
502,15,52,q2,4
512,15,52,q2,5
513,15,52,q2,4
514,15,52,q2,3
523,15,52,q2,4
526,15,52,q2,3
529,15,52,q2,5
532,15,52,q2,4
542,15,52,q2,5
549,15,52,q2,4
562,15,52,q2,3
566,15,52,q2,5
570,15,52,q2,5
575,15,52,q2,5
112,15,52,q3,6
15,15,52,q3,6
167,15,52,q3,6
178,15,52,q3,5
189,15,52,q3,7
208,15,52,q3,3
324,15,52,q3,6
396,15,52,q3,4
402,15,52,q3,6
458,15,52,q3,5
460,15,52,q3,5
465,15,52,q3,5
472,15,52,q3,5
479,15,52,q3,5
483,15,52,q3,7
484,15,52,q3,5
491,15,52,q3,4
492,15,52,q3,5
494,15,52,q3,4
495,15,52,q3,7
498,15,52,q3,5
500,15,52,q3,6
502,15,52,q3,5
512,15,52,q3,5
513,15,52,q3,4
514,15,52,q3,3
523,15,52,q3,4
526,15,52,q3,5
529,15,52,q3,5
532,15,52,q3,5
542,15,52,q3,4
549,15,52,q3,1
562,15,52,q3,2
566,15,52,q3,4
570,15,52,q3,3
575,15,52,q3,5
112,15,52,q4,6
15,15,52,q4,5
167,15,52,q4,4
178,15,52,q4,5
189,15,52,q4,7
208,15,52,q4,3
324,15,52,q4,5
396,15,52,q4,4
402,15,52,q4,6
458,15,52,q4,3
460,15,52,q4,5
465,15,52,q4,4
472,15,52,q4,5
479,15,52,q4,1
483,15,52,q4,7
484,15,52,q4,4
491,15,52,q4,5
492,15,52,q4,4
494,15,52,q4,3
495,15,52,q4,7
498,15,52,q4,5
500,15,52,q4,6
502,15,52,q4,5
512,15,52,q4,5
513,15,52,q4,4
514,15,52,q4,3
523,15,52,q4,4
526,15,52,q4,3
529,15,52,q4,4
532,15,52,q4,5
542,15,52,q4,4
549,15,52,q4,1
562,15,52,q4,2
566,15,52,q4,4
570,15,52,q4,3
575,15,52,q4,4
112,15,52,q5,6
15,15,52,q5,6
167,15,52,q5,6
178,15,52,q5,6
189,15,52,q5,7
208,15,52,q5,2
324,15,52,q5,5
396,15,52,q5,4
402,15,52,q5,6
458,15,52,q5,3
460,15,52,q5,4
465,15,52,q5,4
472,15,52,q5,4
479,15,52,q5,1
483,15,52,q5,7
484,15,52,q5,5
491,15,52,q5,4
492,15,52,q5,4
494,15,52,q5,4
495,15,52,q5,7
498,15,52,q5,4
500,15,52,q5,6
502,15,52,q5,5
512,15,52,q5,6
513,15,52,q5,4
514,15,52,q5,3
523,15,52,q5,4
526,15,52,q5,4
529,15,52,q5,4
532,15,52,q5,4
542,15,52,q5,4
549,15,52,q5,1
562,15,52,q5,3
566,15,52,q5,4
570,15,52,q5,3
575,15,52,q5,4
112,15,52,q6,6
15,15,52,q6,6
167,15,52,q6,6
178,15,52,q6,6
189,15,52,q6,7
208,15,52,q6,2
324,15,52,q6,5
396,15,52,q6,5
402,15,52,q6,6
458,15,52,q6,4
460,15,52,q6,6
465,15,52,q6,4
472,15,52,q6,5
479,15,52,q6,4
483,15,52,q6,7
484,15,52,q6,5
491,15,52,q6,4
492,15,52,q6,5
494,15,52,q6,4
495,15,52,q6,6
498,15,52,q6,5
500,15,52,q6,6
502,15,52,q6,6
512,15,52,q6,6
513,15,52,q6,5
514,15,52,q6,3
523,15,52,q6,3
526,15,52,q6,4
529,15,52,q6,5
532,15,52,q6,5
542,15,52,q6,4
549,15,52,q6,1
562,15,52,q6,5
566,15,52,q6,4
570,15,52,q6,4
575,15,52,q6,5
112,15,52,q7,6
15,15,52,q7,6
167,15,52,q7,4
178,15,52,q7,6
189,15,52,q7,7
208,15,52,q7,2
324,15,52,q7,5
396,15,52,q7,4
402,15,52,q7,6
458,15,52,q7,4
460,15,52,q7,5
465,15,52,q7,5
472,15,52,q7,4
479,15,52,q7,1
483,15,52,q7,7
484,15,52,q7,5
491,15,52,q7,5
492,15,52,q7,6
494,15,52,q7,5
495,15,52,q7,7
498,15,52,q7,5
500,15,52,q7,6
502,15,52,q7,5
512,15,52,q7,5
513,15,52,q7,4
514,15,52,q7,3
523,15,52,q7,4
526,15,52,q7,4
529,15,52,q7,5
532,15,52,q7,4
542,15,52,q7,4
549,15,52,q7,2
562,15,52,q7,4
566,15,52,q7,4
570,15,52,q7,4
575,15,52,q7,4
112,15,52,q8,6
15,15,52,q8,6
167,15,52,q8,4
178,15,52,q8,5
189,15,52,q8,7
208,15,52,q8,4
324,15,52,q8,6
396,15,52,q8,4
402,15,52,q8,6
458,15,52,q8,3
460,15,52,q8,6
465,15,52,q8,5
472,15,52,q8,4
479,15,52,q8,2
483,15,52,q8,7
484,15,52,q8,5
491,15,52,q8,4
492,15,52,q8,5
494,15,52,q8,4
495,15,52,q8,7
498,15,52,q8,5
500,15,52,q8,6
502,15,52,q8,5
512,15,52,q8,6
513,15,52,q8,4
514,15,52,q8,4
523,15,52,q8,3
526,15,52,q8,4
529,15,52,q8,5
532,15,52,q8,4
542,15,52,q8,4
549,15,52,q8,1
562,15,52,q8,3
566,15,52,q8,4
570,15,52,q8,4
575,15,52,q8,4
112,15,52,q9,6
15,15,52,q9,5
167,15,52,q9,6
178,15,52,q9,6
189,15,52,q9,7
208,15,52,q9,5
324,15,52,q9,5
396,15,52,q9,5
402,15,52,q9,6
458,15,52,q9,4
460,15,52,q9,6
465,15,52,q9,5
472,15,52,q9,6
479,15,52,q9,6
483,15,52,q9,7
484,15,52,q9,5
491,15,52,q9,4
492,15,52,q9,6
494,15,52,q9,5
495,15,52,q9,7
498,15,52,q9,5
500,15,52,q9,6
502,15,52,q9,5
512,15,52,q9,6
513,15,52,q9,5
514,15,52,q9,3
523,15,52,q9,4
526,15,52,q9,5
529,15,52,q9,6
532,15,52,q9,4
542,15,52,q9,4
549,15,52,q9,1
562,15,52,q9,3
566,15,52,q9,4
570,15,52,q9,5
575,15,52,q9,5
112,16,51,q1,6
15,16,51,q1,5
167,16,51,q1,5
178,16,51,q1,6
189,16,51,q1,6
208,16,51,q1,5
324,16,51,q1,5
396,16,51,q1,5
402,16,51,q1,5
458,16,51,q1,4
460,16,51,q1,5
465,16,51,q1,5
472,16,51,q1,7
479,16,51,q1,3
483,16,51,q1,7
484,16,51,q1,5
491,16,51,q1,7
492,16,51,q1,5
494,16,51,q1,5
495,16,51,q1,5
498,16,51,q1,5
500,16,51,q1,2
502,16,51,q1,4
512,16,51,q1,5
513,16,51,q1,4
514,16,51,q1,6
523,16,51,q1,4
526,16,51,q1,4
529,16,51,q1,5
532,16,51,q1,5
542,16,51,q1,3
549,16,51,q1,6
562,16,51,q1,2
566,16,51,q1,5
570,16,51,q1,2
575,16,51,q1,5
112,16,51,q2,5
15,16,51,q2,5
167,16,51,q2,5
178,16,51,q2,6
189,16,51,q2,6
208,16,51,q2,5
324,16,51,q2,5
396,16,51,q2,6
402,16,51,q2,5
458,16,51,q2,5
460,16,51,q2,5
465,16,51,q2,4
472,16,51,q2,6
479,16,51,q2,3
483,16,51,q2,7
484,16,51,q2,5
491,16,51,q2,7
492,16,51,q2,5
494,16,51,q2,4
495,16,51,q2,5
498,16,51,q2,5
500,16,51,q2,3
502,16,51,q2,5
512,16,51,q2,5
513,16,51,q2,4
514,16,51,q2,6
523,16,51,q2,4
526,16,51,q2,3
529,16,51,q2,5
532,16,51,q2,5
542,16,51,q2,3
549,16,51,q2,5
562,16,51,q2,1
566,16,51,q2,5
570,16,51,q2,3
575,16,51,q2,5
112,16,51,q3,5
15,16,51,q3,5
167,16,51,q3,4
178,16,51,q3,7
189,16,51,q3,6
208,16,51,q3,2
324,16,51,q3,5
396,16,51,q3,5
402,16,51,q3,5
458,16,51,q3,5
460,16,51,q3,5
465,16,51,q3,4
472,16,51,q3,6
479,16,51,q3,2
483,16,51,q3,7
484,16,51,q3,5
491,16,51,q3,4
492,16,51,q3,3
494,16,51,q3,5
495,16,51,q3,5
498,16,51,q3,6
500,16,51,q3,2
502,16,51,q3,5
512,16,51,q3,3
513,16,51,q3,4
514,16,51,q3,6
523,16,51,q3,4
526,16,51,q3,4
529,16,51,q3,4
532,16,51,q3,5
542,16,51,q3,3
549,16,51,q3,2
562,16,51,q3,1
566,16,51,q3,5
570,16,51,q3,3
575,16,51,q3,5
112,16,51,q4,5
15,16,51,q4,5
167,16,51,q4,4
178,16,51,q4,6
189,16,51,q4,6
208,16,51,q4,2
324,16,51,q4,4
396,16,51,q4,4
402,16,51,q4,5
458,16,51,q4,4
460,16,51,q4,5
465,16,51,q4,5
472,16,51,q4,6
479,16,51,q4,3
483,16,51,q4,7
484,16,51,q4,4
491,16,51,q4,4
492,16,51,q4,4
494,16,51,q4,5
495,16,51,q4,4
498,16,51,q4,5
500,16,51,q4,3
502,16,51,q4,5
512,16,51,q4,4
513,16,51,q4,4
514,16,51,q4,5
523,16,51,q4,3
526,16,51,q4,4
529,16,51,q4,4
532,16,51,q4,5
542,16,51,q4,3
549,16,51,q4,1
562,16,51,q4,2
566,16,51,q4,5
570,16,51,q4,3
575,16,51,q4,5
112,16,51,q5,5
15,16,51,q5,5
167,16,51,q5,3
178,16,51,q5,6
189,16,51,q5,6
208,16,51,q5,2
324,16,51,q5,5
396,16,51,q5,5
402,16,51,q5,5
458,16,51,q5,5
460,16,51,q5,5
465,16,51,q5,4
472,16,51,q5,6
479,16,51,q5,1
483,16,51,q5,6
484,16,51,q5,4
491,16,51,q5,4
492,16,51,q5,3
494,16,51,q5,5
495,16,51,q5,4
498,16,51,q5,5
500,16,51,q5,3
502,16,51,q5,4
512,16,51,q5,4
513,16,51,q5,4
514,16,51,q5,6
523,16,51,q5,4
526,16,51,q5,5
529,16,51,q5,4
532,16,51,q5,4
542,16,51,q5,3
549,16,51,q5,3
562,16,51,q5,1
566,16,51,q5,5
570,16,51,q5,3
575,16,51,q5,5
112,16,51,q6,6
15,16,51,q6,5
167,16,51,q6,3
178,16,51,q6,6
189,16,51,q6,6
208,16,51,q6,4
324,16,51,q6,5
396,16,51,q6,6
402,16,51,q6,6
458,16,51,q6,4
460,16,51,q6,6
465,16,51,q6,4
472,16,51,q6,6
479,16,51,q6,2
483,16,51,q6,6
484,16,51,q6,5
491,16,51,q6,7
492,16,51,q6,5
494,16,51,q6,5
495,16,51,q6,5
498,16,51,q6,5
500,16,51,q6,4
502,16,51,q6,5
512,16,51,q6,4
513,16,51,q6,5
514,16,51,q6,6
523,16,51,q6,5
526,16,51,q6,5
529,16,51,q6,5
532,16,51,q6,5
542,16,51,q6,3
549,16,51,q6,5
562,16,51,q6,5
566,16,51,q6,5
570,16,51,q6,4
575,16,51,q6,5
112,16,51,q7,5
15,16,51,q7,5
